mse_penalty,tol,breakpoint_reg,t_squared_objective,lower_bound,upper_bound
1.0,1e-06,0.0,False,0.0184514781408175,0.5709759872105608
1.0,1e-06,1e-12,True,0.0484947557526794,25.506586482145924
1.0,1e-06,1e-12,False,0.0184514782197464,0.5709759867080916
1.0,1e-06,1e-08,True,0.0484947660650746,25.48640302601704
1.0,1e-06,1e-08,False,0.0184514804974797,0.570975718543418
1.0,1e-09,0.0,True,0.048509066404772,0.2239035547408232
1.0,1e-09,0.0,False,0.0184515565457844,0.5709328260982091
1.0,1e-09,1e-12,True,0.0485090665016266,0.2239035656762988
1.0,1e-09,1e-12,False,0.0184515566271945,0.5709328261408496
1.0,1e-09,1e-08,True,0.0485090765291308,0.2239036156435985
1.0,1e-09,1e-08,False,0.0184515589049547,0.5709328141024385
1.3333333333333333,1e-06,0.0,True,0.0486803080961103,82.16087160127427
1.3333333333333333,1e-06,0.0,False,0.0242705792076514,0.5709046817667703
1.3333333333333333,1e-06,1e-12,True,0.0486803081248642,82.16088269791581
1.3333333333333333,1e-06,1e-12,False,0.0242705792264159,0.5709046819384765
1.3333333333333333,1e-06,1e-08,True,0.0486803189292227,82.16063203776041
1.3333333333333333,1e-06,1e-08,False,0.0242705822661702,0.5709046704495672
1.3333333333333333,1e-09,0.0,True,0.0486810246205647,0.2150858203731014
1.3333333333333333,1e-09,0.0,False,0.0242706057146899,0.5709329587065458
1.3333333333333333,1e-09,1e-12,True,0.04868102470657,0.2150858144390237
1.3333333333333333,1e-09,1e-12,False,0.0242706057305012,
1.3333333333333333,1e-09,1e-08,True,0.0486810359007542,0.2150856010853894
1.3333333333333333,1e-09,1e-08,False,0.0242706087729142,
1.6666666666666663,1e-06,0.0,True,0.048757667856521,32.83814755275332
1.6666666666666663,1e-06,0.0,False,0.0298359788865011,0.5709776637251706
1.6666666666666663,1e-06,1e-12,True,0.0487576682159135,32.53521299911111
1.6666666666666663,1e-06,1e-12,False,0.0298359787696256,0.5709776639919545
1.6666666666666663,1e-06,1e-08,True,0.0487576787059102,32.634601365051786
1.6666666666666663,1e-06,1e-08,False,0.0298359826801476,0.5709776486277042
1.6666666666666663,1e-09,0.0,True,0.0487600719260807,0.2127563523890276
1.6666666666666663,1e-09,0.0,False,0.0298363506273143,0.5709329261948591
1.6666666666666663,1e-09,1e-12,True,0.0487600726114872,0.2127563754401438
1.6666666666666663,1e-09,1e-12,False,0.0298363505106829,0.5709329260756079
1.6666666666666663,1e-09,1e-08,True,0.0487600768790636,0.2127563038877167
1.6666666666666663,1e-09,1e-08,False,0.0298363544200306,
2.0,1e-06,0.0,True,0.0487988390515701,845.4150752767512
2.0,1e-06,0.0,False,0.0345864342513208,0.5709310357361869
2.0,1e-06,1e-12,True,0.0487988399556965,845.9151178746987
2.0,1e-06,1e-12,False,0.0345864344113125,0.5709310359341592
2.0,1e-06,1e-08,True,0.0487988501950726,845.3629601517837
2.0,1e-06,1e-08,False,0.0345864390416412,0.570931023135485
2.0,1e-09,0.0,True,0.0488029810272058,0.2105564607628764
2.0,1e-09,0.0,False,0.0345860722013495,
2.0,1e-09,1e-12,True,0.0488029819324423,0.2105564625839784
2.0,1e-09,1e-12,False,0.0345860723619629,
2.0,1e-09,1e-08,True,0.0488029928437355,0.2105557708802787
2.0,1e-09,1e-08,False,0.0345860769930917,0.5709329186842972
2.333333333333333,1e-06,0.0,True,0.0488314059277157,2021.8951850249257
2.333333333333333,1e-06,0.0,False,0.0378981796632854,0.5709789029551052
2.333333333333333,1e-06,1e-12,True,0.048831404362541,2018.4978646273155
2.333333333333333,1e-06,1e-12,False,0.0378981795001148,0.5709789032556426
2.333333333333333,1e-06,1e-08,True,0.0488314771035861,2019.1103979653524
2.333333333333333,1e-06,1e-08,False,0.0378981843262997,0.5709788918399618
2.333333333333333,1e-09,0.0,True,0.0488288540842003,0.2087677710497766
2.333333333333333,1e-09,0.0,False,0.0378980602480363,0.5709328055995609
2.333333333333333,1e-09,1e-12,True,0.0488288451303503,0.2087677671883241
2.333333333333333,1e-09,1e-12,False,0.0378980600839553,0.5709328058332362
2.333333333333333,1e-09,1e-08,True,0.0488288554356706,0.2087665253785091
2.333333333333333,1e-09,1e-08,False,0.037898064918962,
2.6666666666666665,1e-06,0.0,True,0.0488419546297373,94.45740719706949
2.6666666666666665,1e-06,0.0,False,0.0402975764612872,0.5647280176805719
2.6666666666666665,1e-06,1e-12,True,0.0488419546643079,94.10888268974745
2.6666666666666665,1e-06,1e-12,False,0.0402975765518974,0.564728017718689
2.6666666666666665,1e-06,1e-08,True,0.0488419636512595,94.5461583234702
2.6666666666666665,1e-06,1e-08,False,0.0402976139567135,0.5647279911971955
2.6666666666666665,1e-09,0.0,True,0.0488461433621403,0.2072859794916663
2.6666666666666665,1e-09,0.0,False,0.0402970778388377,
2.6666666666666665,1e-09,1e-12,True,0.0488461433731061,0.2072859792748775
2.6666666666666665,1e-09,1e-12,False,0.0402970778377656,0.5647884225389032
2.6666666666666665,1e-09,1e-08,True,0.0488461505513657,0.2072859604454586
2.6666666666666665,1e-09,1e-08,False,0.0402970826877311,
3.0,1e-06,0.0,True,0.0488516676206108,0.2061449479373343
3.0,1e-06,0.0,False,0.0420951945570848,1.9367665037565227
3.0,1e-06,1e-12,True,0.048851667617876,0.2061449537101516
3.0,1e-06,1e-12,False,0.0420951945577911,1.936770005314775
3.0,1e-06,1e-08,True,0.04885167665602,0.2061448855160097
3.0,1e-06,1e-08,False,0.0420952001815904,1.9358290507547111
3.0,1e-09,0.0,True,0.0488584842446252,0.2060407953036149
3.0,1e-09,0.0,False,0.0420943348211259,
3.0,1e-09,1e-12,True,0.0488584842212254,0.2060407953725367
3.0,1e-09,1e-12,False,0.0420943348251196,0.5605459099845339
3.0,1e-09,1e-08,True,0.0488584959012961,0.2060407752238016
3.0,1e-09,1e-08,False,0.0420943404559799,0.5605458764394481
3.333333333333333,1e-06,0.0,True,0.0488666915887098,0.2057187670094984
3.333333333333333,1e-06,0.0,False,0.0434741770072909,0.3876772347431816
3.333333333333333,1e-06,1e-12,True,0.0488666915565199,0.2057187667767286
1.6666666666666663,1e-06,0.0,True,0.0487576678565455,32.83814755275332
1.6666666666666663,1e-06,0.0,False,0.0298359788864983,0.5709776637251706
1.6666666666666663,1e-06,1e-12,True,0.048757668215876,32.53521299911111
1.6666666666666663,1e-06,1e-12,False,0.0298359787696228,0.5709776639919545
1.6666666666666663,1e-06,1e-08,True,0.0487576787058726,32.634601365051786
1.6666666666666663,1e-06,1e-08,False,0.0298359826801447,0.5709776486277042
1.6666666666666663,1e-09,0.0,True,0.0487600719260438,0.2127563523890276
1.6666666666666663,1e-09,0.0,False,0.0298363506273143,0.5709329261948591
1.6666666666666663,1e-09,1e-12,True,0.0487600726114872,0.2127563754401438
1.6666666666666663,1e-09,1e-12,False,0.0298363505106829,0.5709329260756079
1.6666666666666663,1e-09,1e-08,True,0.0487600768790636,0.2127563038877167
1.6666666666666663,1e-09,1e-08,False,0.0298363544200306,
3.333333333333333,1e-06,1e-12,False,0.0434741770103324,0.3876772343569505
3.333333333333333,1e-06,1e-08,True,0.0488666972165794,0.2057187632778376
3.333333333333333,1e-06,1e-08,False,0.0434741876236468,0.3876771699877042
3.333333333333333,1e-09,0.0,True,0.0488596304763288,0.2055660297172548
3.333333333333333,1e-09,0.0,False,0.0434757695429702,0.3876255264975621
3.333333333333333,1e-09,1e-12,True,0.0488596482283529,0.205568073802197
3.333333333333333,1e-09,1e-12,False,0.0434757695524787,0.3876255265867521
3.333333333333333,1e-09,1e-08,True,0.0488596384983196,0.2055660274580024
3.333333333333333,1e-09,1e-08,False,0.0434757756915993,0.3876254611088863
3.6666666666666665,1e-06,0.0,True,0.0488608375402722,227.96138660560047
3.6666666666666665,1e-06,0.0,False,0.0445589358459313,38.22171103747284
3.6666666666666665,1e-06,1e-12,True,0.0488608374697606,230.4784017983521
3.6666666666666665,1e-06,1e-12,False,0.0445589358463031,38.221717163601774
3.6666666666666665,1e-06,1e-08,True,0.0488573581675845,247.37659045556543
3.6666666666666665,1e-06,1e-08,False,0.0445589421836559,38.223814070636
3.6666666666666665,1e-09,0.0,True,0.0488598339398089,0.2053928701450307
3.6666666666666665,1e-09,0.0,False,0.0445591069987435,0.3805079875533257
3.6666666666666665,1e-09,1e-12,True,0.0488598453691207,0.2053928341309461
3.6666666666666665,1e-09,1e-12,False,0.0445591069977372,0.3805076974695491
3.6666666666666665,1e-09,1e-08,True,0.0488598646963046,0.2053928190146285
3.6666666666666665,1e-09,1e-08,False,0.0445591133524008,0.3805078057133608
4.0,1e-06,0.0,True,0.0488676307394194,62.40939499276815
4.0,1e-06,0.0,False,0.0454251059414076,0.3915387942420418
4.0,1e-06,1e-12,True,0.0488676307274164,62.38219386839985
4.0,1e-06,1e-12,False,0.045425105934814,0.3915387666727048
4.0,1e-06,1e-08,True,0.0488676421766663,62.39284585078492
4.0,1e-06,1e-08,False,0.0454251127569136,0.391538745174486
4.0,1e-09,0.0,True,0.0488599742052339,0.2043154666235189
4.0,1e-09,0.0,False,0.0454223625893151,0.391545282778498
4.0,1e-09,1e-12,True,0.048859974131662,0.2043154318658493
4.0,1e-09,1e-12,False,0.0454223625871474,0.3915455321914989
4.0,1e-09,1e-08,True,0.0488599848409475,0.2043156193126798
4.0,1e-09,1e-08,False,0.045422369431363,0.3915450809417129
4.333333333333333,1e-06,0.0,True,0.0488689448882611,0.0494689468959002
4.333333333333333,1e-06,0.0,False,0.0460999005994857,0.3928291011918492
4.333333333333333,1e-06,1e-12,True,0.0488689449476713,0.0494689488071367
4.333333333333333,1e-06,1e-12,False,0.046099900592402,0.3928291012300622
4.333333333333333,1e-06,1e-08,True,0.0488689172158383,0.0494688399729537
4.333333333333333,1e-06,1e-08,False,0.0460999082242298,0.3928290773782226
4.333333333333333,1e-09,0.0,True,0.0488600767785445,0.0494527260062962
4.333333333333333,1e-09,0.0,False,0.0460945809376722,0.3929136798886163
4.333333333333333,1e-09,1e-12,True,0.048860076754075,0.0494527903347383
4.333333333333333,1e-09,1e-12,False,0.0460945809393509,0.392913679911097
4.333333333333333,1e-09,1e-08,True,0.0488601068572237,0.0494514062983701
4.333333333333333,1e-09,1e-08,False,0.0460945882887127,0.3929136967162148
4.666666666666666,1e-06,0.0,True,0.0488581177453775,0.0497268838791946
4.666666666666666,1e-06,0.0,False,0.0465932329689594,0.3929712629829056
4.666666666666666,1e-06,1e-12,True,0.0488581178071713,0.0497268950858649
4.666666666666666,1e-06,1e-12,False,0.0465932329791847,0.3929712630156172
4.666666666666666,1e-06,1e-08,True,0.0488581323865937,0.0497269521372472
4.666666666666666,1e-06,1e-08,False,0.0465932408691082,0.3929712406340975
4.666666666666666,1e-09,0.0,True,0.0488601725199965,0.049471326305636
4.666666666666666,1e-09,0.0,False,0.0465949168597314,0.3930304142142835
4.666666666666666,1e-09,1e-12,True,0.0488601728796466,0.0494713274792403
4.666666666666666,1e-09,1e-12,False,0.0465949169081298,0.3930304146363574
4.666666666666666,1e-09,1e-08,True,0.0488601845328959,0.0494706792657659
4.666666666666666,1e-09,1e-08,False,0.0465949243873074,0.3930307346134147
5.0,1e-06,0.0,True,0.0488651173088299,0.0496676894642098
5.0,1e-06,0.0,False,0.0469718469804497,0.3940800881912463
5.0,1e-06,1e-12,True,0.048865117311618,0.0503412267184841
5.0,1e-06,1e-12,False,0.0469718469877877,0.3940800882972366
5.0,1e-06,1e-08,True,0.0488651293056816,0.0495683053525459
5.0,1e-06,1e-08,False,0.0469718554599152,0.3940800792231698
5.0,1e-09,0.0,True,0.0488602247903948,0.0494628768407399
5.0,1e-09,0.0,False,0.0469712174134113,0.394097110771815
5.0,1e-09,1e-12,True,0.0488602254172043,0.0494624549293061
5.0,1e-09,1e-12,False,0.0469712174790162,0.3940971109027724
5.0,1e-09,1e-08,True,0.0488602346461218,0.0494623107030378
5.0,1e-09,1e-08,False,0.0469712256097618,0.3940971058623808
5.333333333333333,1e-06,0.0,True,0.0488650304241392,0.0502370974322545
5.333333333333333,1e-06,0.0,False,0.0472595390397656,0.3962380540194059
5.333333333333333,1e-06,1e-12,True,0.048865030683696,0.0503148366630805
5.333333333333333,1e-06,1e-12,False,0.047259539072487,0.3962380583072991
5.333333333333333,1e-06,1e-08,True,0.0488650470279522,0.0498996378232259
5.333333333333333,1e-06,1e-08,False,0.0472595474390567,0.3962363227800105
5.333333333333333,1e-09,0.0,True,0.0488602676647011,0.0494589300246206
5.333333333333333,1e-09,0.0,False,0.0472583060501283,
5.333333333333333,1e-09,1e-12,True,0.0488602755576907,0.0494590617545906
5.333333333333333,1e-09,1e-12,False,0.0472583060515831,0.3962194234495049
5.333333333333333,1e-09,1e-08,True,0.0488602658736435,0.0494592742189874
5.333333333333333,1e-09,1e-08,False,0.0472583139144729,0.3962190540058847
5.666666666666666,1e-06,0.0,True,0.0488633050552396,0.049570529715382
5.666666666666666,1e-06,0.0,False,0.0474798488884952,12.313824851808244
5.666666666666666,1e-06,1e-12,True,0.0488633050406343,0.0495801693391195
5.666666666666666,1e-06,1e-12,False,0.0474798488898588,12.313780861755273
5.666666666666666,1e-06,1e-08,True,0.0488633137110535,0.0496526585896244
5.666666666666666,1e-06,1e-08,False,0.0474798584130268,12.186252043907468
5.666666666666666,1e-09,0.0,True,0.048860296396254,0.0494575483490551
5.666666666666666,1e-09,0.0,False,0.0474811366337187,0.3938742913637945
5.666666666666666,1e-09,1e-12,True,0.0488603063532196,0.0494573511662423
5.666666666666666,1e-09,1e-12,False,0.0474811368729118,0.3938742167896298
5.666666666666666,1e-09,1e-08,True,0.0488603163842093,0.0494575172996649
5.666666666666666,1e-09,1e-08,False,0.0474811455583104,0.3938739143599579
6.0,1e-06,0.0,True,0.0488584694430081,0.0496592081671514
6.0,1e-06,0.0,False,0.0476537193280413,17.54711441201437
6.0,1e-06,1e-12,True,0.0488584694556296,0.0496592414268188
6.0,1e-06,1e-12,False,0.0476537193408908,17.54726154483132
6.0,1e-06,1e-08,True,0.0488584769111848,0.0496586207163012
6.0,1e-06,1e-08,False,0.0476537297196512,17.50167042440808
6.0,1e-09,0.0,True,0.0488603509343492,0.0494563277891095
6.0,1e-09,0.0,False,0.047657370103089,0.3864069095177596
6.0,1e-09,1e-12,True,0.0488603309503915,0.0494558948405379
6.0,1e-09,1e-12,False,0.0476573701730546,0.3864069542069466
6.0,1e-09,1e-08,True,0.0488603417519501,0.0494557641633928
6.0,1e-09,1e-08,False,0.0476573790675942,0.3864065740376399
6.333333333333333,1e-06,0.0,True,0.0488616801114694,0.0498381085077206
6.333333333333333,1e-06,0.0,False,0.0477971916667498,0.2609165118390459
6.333333333333333,1e-06,1e-12,True,0.0488616802096158,0.0498362882076437
6.333333333333333,1e-06,1e-12,False,0.047797191339818,0.2609165119642072
6.333333333333333,1e-06,1e-08,True,0.0488616939345169,0.0498259941408567
6.333333333333333,1e-06,1e-08,False,0.0477971986073233,0.2609165019889203
6.333333333333333,1e-09,0.0,True,0.0488603487383123,0.0494655026189294
6.333333333333333,1e-09,0.0,False,0.0477994047098419,0.2608873153650501
6.333333333333333,1e-09,1e-12,True,0.0488603626188847,0.0494653611398752
6.333333333333333,1e-09,1e-12,False,0.047799405691951,0.2608869256987842
6.333333333333333,1e-09,1e-08,True,0.0488603729521513,0.0494651233813343
6.333333333333333,1e-09,1e-08,False,0.0477994128442157,0.2608868788412228
6.666666666666666,1e-06,0.0,True,0.0488599376708382,0.0496690308891062
6.666666666666666,1e-06,0.0,False,0.0479198016925217,0.2608023416319034
6.666666666666666,1e-06,1e-12,True,0.0488599377166615,0.0495523830614247
6.666666666666666,1e-06,1e-12,False,0.0479198016795994,0.2608023588177508
6.666666666666666,1e-06,1e-08,True,0.0488598752026328,0.0495022979037537
6.666666666666666,1e-06,1e-08,False,0.0479198110165518,0.2608024936986288
6.666666666666666,1e-09,0.0,True,0.0488603712155346,0.049466692115246
6.666666666666666,1e-09,0.0,False,0.0479159284034276,0.2608926602779002
6.666666666666666,1e-09,1e-12,True,0.0488603711645669,0.0494664448636232
6.666666666666666,1e-09,1e-12,False,0.0479159300323068,0.2608926629437922
6.666666666666666,1e-09,1e-08,True,0.0488604089683668,0.0494664410161223
6.666666666666666,1e-09,1e-08,False,0.0479159396171179,0.2608926417782744
7.0,1e-06,0.0,True,0.0488643398396692,0.04973363218806
7.0,1e-06,0.0,False,0.0480144821951651,0.2609473710967285
7.0,1e-06,1e-12,True,0.048864339955782,0.0497344744100571
7.0,1e-06,1e-12,False,0.0480144822145871,0.2609473718200743
7.0,1e-06,1e-08,True,0.0488643620390258,0.0495317426711754
7.0,1e-06,1e-08,False,0.048014491498533,0.2609482363842261
7.0,1e-09,0.0,True,0.0488604159377314,0.04946545366861
7.0,1e-09,0.0,False,0.0480130747769374,0.2608939421358347
7.0,1e-09,1e-12,True,0.0488604160745228,0.0494655125294142
7.0,1e-09,1e-12,False,0.0480130747772362,0.2608936919888809
7.0,1e-09,1e-08,True,0.048860428087228,0.0494648954028084
7.0,1e-09,1e-08,False,0.0480130825670872,0.2608937293453246
7.333333333333333,1e-06,0.0,True,0.0488590861562713,0.0497177534425896
7.333333333333333,1e-06,0.0,False,0.0480929368578755,0.2611041804909282
7.333333333333333,1e-06,1e-12,True,0.0488590860954704,0.049718062823816
7.333333333333333,1e-06,1e-12,False,0.0480929368583913,0.2611037995098508
7.333333333333333,1e-06,1e-08,True,0.0488590918093393,0.0496436018816919
7.333333333333333,1e-06,1e-08,False,0.0480929468043059,0.2611266086170645
7.333333333333333,1e-09,0.0,True,0.0488604215132671,0.0494612496173478
7.333333333333333,1e-09,0.0,False,0.0480952325531108,0.2608959840787597
7.333333333333333,1e-09,1e-12,True,0.0488604201663196,0.0494612811581604
7.333333333333333,1e-09,1e-12,False,0.0480952324524238,0.2608960144827505
7.333333333333333,1e-09,1e-08,True,0.0488604317946677,0.0494613103866045
7.333333333333333,1e-09,1e-08,False,0.0480952421188326,0.2608960399134654
7.666666666666666,1e-06,0.0,True,0.0488601320286499,0.0499521016782706
7.666666666666666,1e-06,0.0,False,0.0481587304258059,0.2593810087029597
7.666666666666666,1e-06,1e-12,True,0.0488640083271501,0.049563564854573
7.666666666666666,1e-06,1e-12,False,0.0481644114959094,0.2591941637343835
7.666666666666666,1e-06,1e-08,True,0.0488602029378348,0.0495635563077955
7.666666666666666,1e-06,1e-08,False,0.0481644139965187,0.2591940447059582
7.666666666666666,1e-09,0.0,True,0.0488604379738209,0.0494600809212039
7.666666666666666,1e-09,0.0,False,0.0481655922550423,0.2593761465543347
7.666666666666666,1e-09,1e-12,True,0.0488604375363488,0.0494601017418727
7.666666666666666,1e-09,1e-12,False,0.0481655931876749,0.2593761464164281
7.666666666666666,1e-09,1e-08,True,0.0488604385674381,0.0494602225960726
7.666666666666666,1e-09,1e-08,False,0.0481655960182222,0.2593758721073971
8.0,1e-06,0.0,True,0.0488598116259785,0.049481743923031
8.0,1e-06,0.0,False,0.0482218965689077,0.2557186342923085
8.0,1e-06,1e-12,True,0.0488608511265513,0.0494817439767791
8.0,1e-06,1e-12,False,0.0482218968300681,0.2557186342933224
8.0,1e-06,1e-08,True,0.0488608463653183,0.0494817469552384
8.0,1e-06,1e-08,False,0.0482218989737653,0.255718638669091
8.0,1e-09,0.0,True,0.0488604367834629,0.0494592459092861
8.0,1e-09,0.0,False,0.0482265306339297,0.2557373284841129
8.0,1e-09,1e-12,True,0.0488604520013188,0.049459238294071
8.0,1e-09,1e-12,False,0.0482265306881215,0.2557373278171708
8.0,1e-09,1e-08,True,0.0488604531168376,0.0494592198282035
8.0,1e-09,1e-08,False,0.04822653329016,0.2557373455672722
