mse_penalty,tol,breakpoint_reg,t_squared_objective,z_squared_objective,lower_bound,upper_bound
2.333333333333333,1e-09,1e-12,False,False,0.0378980621531892,
2.333333333333333,1e-09,1e-08,True,True,0.048860687880529,
2.333333333333333,1e-09,1e-08,True,False,0.0488288553014583,
2.333333333333333,1e-09,1e-08,False,True,0.0488606800642637,1.046838338465173
2.333333333333333,1e-09,1e-08,False,False,0.0378980633716249,
2.6666666666666665,1e-06,0.0,True,True,0.0488601038202056,
2.6666666666666665,1e-06,0.0,True,False,0.0488436842543922,
2.6666666666666665,1e-06,0.0,False,True,0.0488556433621167,
2.6666666666666665,1e-06,0.0,False,False,0.0402972971610224,2.05232189597391
2.6666666666666665,1e-06,1e-12,True,True,0.0488601042124928,
2.6666666666666665,1e-06,1e-12,True,False,0.0488436838594512,1.04683678482514
2.6666666666666665,1e-06,1e-12,False,True,0.0488556432525459,
2.6666666666666665,1e-06,1e-12,False,False,0.0402972971467858,
2.6666666666666665,1e-06,1e-08,True,True,0.0488601060641796,
2.6666666666666665,1e-06,1e-08,True,False,0.0488453495930078,
2.6666666666666665,1e-06,1e-08,False,True,0.0488556474194632,
2.6666666666666665,1e-06,1e-08,False,False,0.0402972986627386,
2.6666666666666665,1e-09,0.0,True,True,0.0488606897491305,
2.6666666666666665,1e-09,0.0,True,False,0.0488461352328149,1.0468383393766505
2.6666666666666665,1e-09,0.0,False,True,0.0488606751463641,1.0468383395222975
2.6666666666666665,1e-09,0.0,False,False,0.0402970808943451,
2.6666666666666665,1e-09,1e-12,True,True,0.0488606900976699,
2.6666666666666665,1e-09,1e-12,True,False,0.0488461353598342,
2.6666666666666665,1e-09,1e-12,False,True,0.0488606746094356,
2.6666666666666665,1e-09,1e-12,False,False,0.0402970808973515,
2.6666666666666665,1e-09,1e-08,True,True,0.0488606916318402,
2.6666666666666665,1e-09,1e-08,True,False,0.0488461398164794,
2.6666666666666665,1e-09,1e-08,False,True,0.0488606648654945,
2.6666666666666665,1e-09,1e-08,False,False,0.0402970808828419,
3.0,1e-06,0.0,True,True,0.0488720225428466,
3.0,1e-06,0.0,True,False,0.0488512205804385,
3.0,1e-06,0.0,False,True,0.0488727157863437,
3.0,1e-06,0.0,False,False,0.0420943163137811,
3.0,1e-06,1e-12,True,True,0.0488720220447223,1.0468331896343923
3.0,1e-06,1e-12,True,False,0.0488512206195455,
3.0,1e-06,1e-12,False,True,0.0488727157239905,
3.0,1e-06,1e-12,False,False,0.0420943163170792,
3.0,1e-06,1e-08,True,True,0.0488720243688475,1.0468331895033725
3.0,1e-06,1e-08,True,False,0.0488512237062963,1.046843976018568
3.0,1e-06,1e-08,False,True,0.048872717825905,
3.0,1e-06,1e-08,False,False,0.0420943179722527,
3.0,1e-09,0.0,True,True,0.0488606907122508,
3.0,1e-09,0.0,True,False,0.0488584920876887,1.0468383397208554
3.0,1e-09,0.0,False,True,0.0488606749253498,
3.0,1e-09,0.0,False,False,0.0420943346074751,
3.0,1e-09,1e-12,True,True,0.0488606902676903,
3.0,1e-09,1e-12,True,False,0.0488584918673043,
3.0,1e-09,1e-12,False,True,0.0488606739103619,
3.0,1e-09,1e-12,False,False,0.0420943346070881,
3.0,1e-09,1e-08,True,True,0.0488606730187475,
3.0,1e-09,1e-08,True,False,0.0488584957491812,1.0468383395251386
3.0,1e-09,1e-08,False,True,0.0488606758296781,
3.0,1e-09,1e-08,False,False,0.0420943362666095,
3.333333333333333,1e-06,0.0,True,True,0.0488546803234387,
3.333333333333333,1e-06,0.0,True,False,0.0488754544543606,
3.333333333333333,1e-06,0.0,False,True,0.0488525413117134,1.0468379848440892
3.333333333333333,1e-06,0.0,False,False,0.043474632735904,
3.333333333333333,1e-06,1e-12,True,True,0.0488546799763286,
3.333333333333333,1e-06,1e-12,True,False,0.0488754544581294,
3.333333333333333,1e-06,1e-12,False,True,0.0488525407302221,
3.333333333333333,1e-06,1e-12,False,False,0.0434746327355928,
3.333333333333333,1e-06,1e-08,True,True,0.0488546815308655,
3.333333333333333,1e-06,1e-08,True,False,0.0488754585019232,
3.333333333333333,1e-06,1e-08,False,True,0.0488525435538674,
3.333333333333333,1e-06,1e-08,False,False,0.043474634501034,
3.333333333333333,1e-09,0.0,True,True,0.0488606724005216,
3.333333333333333,1e-09,0.0,True,False,0.0488596445318591,1.046838338376938
3.333333333333333,1e-09,0.0,False,True,0.0488606772231448,1.0468383394089376
3.333333333333333,1e-09,0.0,False,False,0.0434757691392487,
3.333333333333333,1e-09,1e-12,True,True,0.0488606718337238,1.0468383403608268
3.333333333333333,1e-09,1e-12,True,False,0.0488596294002331,
3.333333333333333,1e-09,1e-12,False,True,0.048860676756437,
