mse_penalty,tol,breakpoint_reg,t_squared_objective,lower_bound,upper_bound
11.333333333333332,1e-06,1e-08,True,0.04886140238613199,3.7967620930811723
11.333333333333332,1e-06,1e-08,False,0.0485680178534387,
11.333333333333332,1e-09,0.0,True,0.04886053163644726,
11.333333333333332,1e-09,0.0,False,0.048567585576688145,
11.333333333333332,1e-09,1e-12,True,0.04886052907971461,
11.333333333333332,1e-09,1e-12,False,0.04856758547832266,
11.333333333333332,1e-09,1e-08,True,0.048860544471292566,
11.333333333333332,1e-09,1e-08,False,0.04856759880342407,
11.666666666666666,1e-06,0.0,True,0.04886346276452745,1.0468380121630232
11.666666666666666,1e-06,0.0,False,0.04859042248799543,
11.666666666666666,1e-06,1e-12,True,0.048859108092884705,1.0468383922909434
11.666666666666666,1e-06,1e-12,False,0.04859042262049023,
11.666666666666666,1e-06,1e-08,True,0.048861419159280294,
11.666666666666666,1e-06,1e-08,False,0.048590419711428225,
11.666666666666666,1e-09,0.0,True,0.048860519706543884,
11.666666666666666,1e-09,0.0,False,0.04858731893881303,
11.666666666666666,1e-09,1e-12,True,0.04886053659184487,
11.666666666666666,1e-09,1e-12,False,0.04858731338251318,
11.666666666666666,1e-09,1e-08,True,0.048860551411029046,
11.666666666666666,1e-09,1e-08,False,0.04858733002714466,
12.0,1e-06,0.0,True,0.048859093337004104,
12.0,1e-06,0.0,False,0.048603696314289846,
12.0,1e-06,1e-12,True,0.04885859213783591,
12.0,1e-06,1e-12,False,0.04860277068311272,
12.0,1e-06,1e-08,True,0.04886155044170599,4.978559989791103
12.0,1e-06,1e-08,False,0.048606078307928735,1.046838326718092
12.0,1e-09,0.0,True,0.04886054279383798,
12.0,1e-09,0.0,False,0.048605453838403874,1.046838339440598
12.0,1e-09,1e-12,True,0.0488605335527335,
12.0,1e-09,1e-12,False,0.048605452746269144,1.0468383395289345
12.0,1e-09,1e-08,True,0.04886054110294566,
12.0,1e-09,1e-08,False,0.04860545492456832,
12.333333333333332,1e-06,0.0,True,0.04885208062883743,6.6854300260975235
12.333333333333332,1e-06,0.0,False,0.04862100897404838,
12.333333333333332,1e-06,1e-12,True,0.04885962501477605,
12.333333333333332,1e-06,1e-12,False,0.04862233955456343,
12.333333333333332,1e-06,1e-08,True,0.048860434576360766,
12.333333333333332,1e-06,1e-08,False,0.04862228444763653,
12.333333333333332,1e-09,0.0,True,0.048860544442494505,
12.333333333333332,1e-09,0.0,False,0.048621950826243335,
12.333333333333332,1e-09,1e-12,True,0.04886054911524755,
12.333333333333332,1e-09,1e-12,False,0.04862194779546814,
12.333333333333332,1e-09,1e-08,True,0.04886055146928019,
12.333333333333332,1e-09,1e-08,False,0.048621959432258346,
12.666666666666666,1e-06,0.0,True,0.04886111702015555,1.0468410390902958
12.666666666666666,1e-06,0.0,False,0.04863719676733825,
12.666666666666666,1e-06,1e-12,True,0.048858080907474524,
12.666666666666666,1e-06,1e-12,False,0.048637408600083,
12.666666666666666,1e-06,1e-08,True,0.04886055225695866,6.984114888814171
